filename,make,model,x_resolution,y_resolution,resolution_unit,software,datetime,artist,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,photographic_sensitivity,sensitivity_type,recommended_exposure_index,exif_version,datetime_original,datetime_digitized,offset_time,shutter_speed_value,aperture_value,exposure_bias_value,max_aperture_value,metering_mode,flash,focal_length,subsec_time_original,subsec_time_digitized,color_space,focal_plane_x_resolution,focal_plane_y_resolution,focal_plane_resolution_unit,custom_rendered,exposure_mode,white_balance,scene_capture_type,body_serial_number,lens_specification,lens_model,lens_serial_number,copyright
image_1.jpg,Canon,Canon EOS 6D Mark II,200.0,200.0,2,Adobe Photoshop Lightroom Classic 9.0 (Macintosh),2021:10:28 01:23:13,MAXIXEN,244,6,912,16326,0.008,2.0,1,250,2,250,0231,2021:09:25 12:00:35,2021:09:25 12:00:35,+08:00,6.965784,2.0,0.0,1.0,3,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.COMPULSORY_FLASH_SUPPRESSION, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",50.0,08,08,1,1302.5037536621094,1302.5037536621094,3,0,1,1,0,272052002206,"(50.0, 50.0, 0, 0)",EF50mm f/1.4 USM,0000000000,
image_2.jpg,Canon,Canon EOS 6D Mark II,200.0,200.0,2,Adobe Photoshop Lightroom Classic 9.0 (Macintosh),2021:10:28 01:24:45,MAXIXEN,244,6,912,9565,0.008,2.0,1,640,2,640,0231,2021:09:25 14:01:54,2021:09:25 14:01:54,+08:00,6.965784,2.0,0.0,1.0,3,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.COMPULSORY_FLASH_SUPPRESSION, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",50.0,68,68,1,1302.5037536621094,1302.5037536621094,3,0,1,1,0,272052002206,"(50.0, 50.0, 0, 0)",EF50mm f/1.4 USM,0000000000,
image_3.jpg,Canon,Canon EOS 6D Mark II,200.0,200.0,2,Adobe Photoshop Lightroom Classic 9.0 (Macintosh),2021:10:28 01:23:07,MAXIXEN,244,6,912,13542,0.008,2.0,1,500,2,500,0231,2021:09:25 10:55:38,2021:09:25 10:55:38,+08:00,6.965784,2.0,0.0,1.0,3,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.COMPULSORY_FLASH_SUPPRESSION, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",50.0,53,53,1,1302.5037536621094,1302.5037536621094,3,0,1,1,0,272052002206,"(50.0, 50.0, 0, 0)",EF50mm f/1.4 USM,0000000000,
modified_image_1.jpg,Canon,Canon EOS 6D Mark II,200.0,200.0,2,Adobe Photoshop Lightroom Classic 9.0 (Macintosh),2021:10:28 01:23:13,Leonardo di Vinci,305,6,973,16326,0.008,2.0,1,250,2,250,0231,2021:09:25 12:00:35,2021:09:25 12:00:35,+08:00,6.965784,2.0,,1.0,3,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.COMPULSORY_FLASH_SUPPRESSION, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",50.0,08,08,1,1302.5037536621094,1302.5037536621094,3,0,1,1,0,272052002206,"(50.0, 50.0, 0, 0)",EF50mm f/1.4 USM,0000000000,Kenneth Leung 2021
